cod_ncm,hscode,cod_pais_origem,urf_cod,via_transp_cod,sgl_uf_import,city_cod,cidade_import,combinacao_202405
29153999,2915,160,0817700,04,SP,3436505,PAULINIA,0
29339999,2933,160,0817800,01,SP,3445159,SALTINHO,0
87088000,8708,160,1017801,04,RS,4309209,GRAVATAI,0
85411012,8541,160,1017700,01,RS,4314902,PORTO ALEGRE,0
84439990,8443,160,0817700,04,RS,4305108,CAXIAS DO SUL,0
85414121,8541,160,0817600,04,SP,3456453,VARGEM GRANDE PAULISTA,0
84439941,8443,160,0817700,04,MG,3132404,ITAJUBA,0
85176259,8517,160,0817700,04,SP,3408504,CACAPAVA,0
85414121,8541,160,0817800,01,MG,3170701,VARGINHA,0
29336919,2933,160,0817800,01,SP,3424709,JAGUARIUNA,0
84433111,8443,160,0817600,04,SP,3409205,CAJAMAR,0
85176249,8517,160,0817600,04,SP,3418701,GUARUJA,0
85177900,8517,160,1017700,01,RS,4304606,CANOAS,0
87089990,8708,160,1010252,07,RS,4314902,PORTO ALEGRE,0
29224190,2922,160,0817600,04,SP,3436505,PAULINIA,0
29332923,2933,160,0817700,04,SP,3436505,PAULINIA,0
90185090,9018,160,0817700,04,SP,3452809,TABOAO DA SERRA,0
85171300,8517,160,0817700,04,RJ,3304557,RIO DE JANEIRO,0
85412191,8541,160,0817600,04,SP,3443402,RIBEIRAO PRETO,0
29419039,2941,160,0927800,01,SP,3412803,COSMOPOLIS,0
90181210,9018,160,0817800,01,SP,3424006,ITUPEVA,0
29214211,2921,160,0817600,04,SP,3413009,COTIA,0
85414021,8541,160,0817600,04,MG,3125101,EXTREMA,0
29411020,2941,160,0817700,04,SP,3450308,SAO PAULO,0
84439929,8443,160,0817700,04,SP,3429005,MARILIA,0
87089412,8708,160,0817800,01,SP,3424402,JACAREI,1
85412920,8541,160,0817700,04,SP,3404107,ATIBAIA,0
90181910,9018,160,0817600,04,SP,3405708,BARUERI,1
84433115,8443,160,0817800,01,MG,3170206,UBERLANDIA,0
84433910,8443,160,0817600,04,SP,3409502,CAMPINAS,0
85177091,8517,160,0817800,01,MG,3159605,SANTA RITA DO SAPUCAI,0
29419099,2941,160,0817600,04,SP,3418800,GUARULHOS,1
85177900,8517,160,0717700,04,RJ,3305000,SAO JOAO DA BARRA,0
85176234,8517,160,0817700,04,SP,3431803,MONTE MOR,0
87083090,8708,160,0817700,04,SP,3452205,SOROCABA,0
85411039,8541,160,0817600,04,SP,3424006,ITUPEVA,0
90185090,9018,160,0817800,01,RJ,3304557,RIO DE JANEIRO,0
87082991,8708,160,0817800,01,SP,3449904,SAO JOSE DOS CAMPOS,0
87085080,8708,160,0817800,01,SP,3452205,SOROCABA,0
84439933,8443,160,0817600,04,SP,3405708,BARUERI,0
85176291,8517,160,0817800,01,MG,3106200,BELO HORIZONTE,0
90181990,9018,160,0817600,04,RJ,3303302,NITEROI,0
85177190,8517,160,0817600,04,SP,3408504,CACAPAVA,1
29224961,2922,160,0817600,04,SP,3409502,CAMPINAS,0
90183929,9018,160,0817800,01,SP,3449805,SAO JOSE DO RIO PRETO,0
85419090,8541,160,0817700,04,SP,3448708,SAO BERNARDO DO CAMPO,0
29419082,2941,160,0817600,04,SP,3413009,COTIA,0
84433199,8443,160,0817800,01,MG,3118601,CONTAGEM,0
84433910,8443,160,0927800,01,RS,4314902,PORTO ALEGRE,0
87084080,8708,160,0817800,01,SP,3448708,SAO BERNARDO DO CAMPO,0
85411031,8541,160,0617700,04,MG,3170206,UBERLANDIA,0
85414300,8541,160,0817800,01,SP,3441406,PRESIDENTE PRUDENTE,1
29224910,2922,160,0817600,04,SP,3402903,ARACOIABA DA SERRA,0
85412110,8541,160,0817600,04,SP,3429401,MAUA,0
85411019,8541,160,0817700,04,SP,3404107,ATIBAIA,0
29411020,2941,160,0817800,01,SP,3450308,SAO PAULO,0
85413029,8541,160,0817700,04,SP,3456503,VARZEA PAULISTA,0
87089990,8708,160,0717600,01,SP,3418800,GUARULHOS,1
85414300,8541,160,0817600,04,RS,4305108,CAXIAS DO SUL,0
29336999,2933,160,0717700,04,RJ,3301702,DUQUE DE CAXIAS,0
85411019,8541,160,0817800,04,SP,3450308,SAO PAULO,0
85176142,8517,160,0717700,04,RJ,3303302,NITEROI,0
87089990,8708,160,0817600,04,SP,3402754,ARACARIGUAMA,0
85416090,8541,160,0817800,01,MG,3125101,EXTREMA,0
29221999,2922,160,0817700,04,SP,3422604,ITAPIRA,0
85411022,8541,160,0817600,04,RS,4318705,SAO LEOPOLDO,0
29337990,2933,160,0817600,04,SP,3452809,TABOAO DA SERRA,0
29156011,2915,160,0817800,01,SP,3413009,COTIA,0
90181910,9018,160,0817700,04,SP,3420509,INDAIATUBA,0
29215139,2921,160,0817700,04,SP,3450308,SAO PAULO,0
85411021,8541,160,0817700,04,SP,3424006,ITUPEVA,0
87082992,8708,160,0817800,01,MG,3106200,BELO HORIZONTE,1
84439990,8443,160,0817800,01,SP,3433403,NOVA ODESSA,0
84439931,8443,160,0817800,01,MG,3124104,ESMERALDAS,0
29419099,2941,160,0817700,04,SP,3436505,PAULINIA,0
85414900,8541,160,0617700,04,MG,3118601,CONTAGEM,0
87082993,8708,160,0817800,01,SP,3409502,CAMPINAS,0
85414900,8541,160,1017801,04,RS,4314407,PELOTAS,0
29224190,2922,160,0817700,04,SP,3436505,PAULINIA,0
85411032,8541,160,0817600,04,SP,3449904,SAO JOSE DOS CAMPOS,0
85413029,8541,160,0817600,04,SP,3420509,INDAIATUBA,0
84433239,8443,160,0817600,04,SP,3406706,BOA ESPERANCA DO SUL,0
85412120,8541,160,0817700,04,SP,3456453,VARGEM GRANDE PAULISTA,0
87083090,8708,160,1017801,04,RS,4313300,NOVA PRATA,0
29335916,2933,160,0817600,04,SP,3450308,SAO PAULO,0
29224220,2922,160,0817800,01,SP,3422208,ITAPECERICA DA SERRA,0
84439950,8443,160,0817600,04,SP,3443402,RIBEIRAO PRETO,0
84439923,8443,160,0717700,04,RJ,3305505,SAQUAREMA,0
29153910,2915,160,0817800,01,SP,3445159,SALTINHO,1
84439922,8443,160,1017700,01,RS,4318705,SAO LEOPOLDO,0
85411092,8541,160,0817700,04,SP,3448807,SAO CAETANO DO SUL,0
85176272,8517,160,0617700,04,MG,3132404,ITAJUBA,0
85176294,8517,160,0817800,01,SP,3449904,SAO JOSE DOS CAMPOS,0
87083090,8708,160,0817600,04,SP,3424006,ITUPEVA,1
29339946,2933,160,0717700,04,RJ,3304557,RIO DE JANEIRO,0
29224990,2922,160,0817800,01,SP,3402754,ARACARIGUAMA,1
85412920,8541,160,0817700,04,SP,3431308,MONTE ALTO,1
85176239,8517,160,0717700,04,RJ,3303302,NITEROI,0
29419089,2941,160,0817600,04,SP,3405708,BARUERI,0
84439199,8443,160,0817700,04,RS,4314050,PAROBE,0
29212990,2921,160,0817700,04,SP,3456206,VALINHOS,0
85176234,8517,160,0817700,04,SP,3440606,PORTO FELIZ,0
85171290,8517,160,0717600,01,SP,3450308,SAO PAULO,0
29157039,2915,160,0817700,04,SP,3401608,AMERICANA,0
85171431,8517,160,0717600,01,RJ,3304557,RIO DE JANEIRO,0
87082999,8708,160,0817800,01,SP,3438709,PIRACICABA,1
87084090,8708,160,0927800,01,SP,3413801,DIADEMA,0
84439980,8443,160,0817700,04,SP,3447304,SANTANA DE PARNAIBA,1
85412199,8541,160,0817800,01,SP,3425003,JANDIRA,0
85411092,8541,160,0817700,04,SP,3407001,BOITUVA,0
85414124,8541,160,0817600,04,SP,3450308,SAO PAULO,0
85411029,8541,160,0817600,04,SP,3424006,ITUPEVA,0
87082992,8708,160,0817800,01,SP,3450308,SAO PAULO,1
87082999,8708,160,0817700,04,MG,3118601,CONTAGEM,0
85415100,8541,160,0817700,04,SP,3425904,JUNDIAI,0
85177900,8517,160,0817600,04,RS,4303103,CACHOEIRINHA,0
85411091,8541,160,0817700,04,RS,4318705,SAO LEOPOLDO,1
87083090,8708,160,0817700,04,SP,3422505,ITAPEVI,1
85176229,8517,160,0817800,01,SP,3450308,SAO PAULO,0
85176241,8517,160,0717700,04,RJ,3305000,SAO JOAO DA BARRA,0
85414300,8541,160,0417902,01,SP,3409502,CAMPINAS,0
87084090,8708,160,0817600,04,RS,4304606,CANOAS,0
84431390,8443,160,0817800,01,SP,3434401,OSASCO,0
85176272,8517,160,0617700,04,MG,3106200,BELO HORIZONTE,0
84433229,8443,160,0817600,10,SP,3418800,GUARULHOS,0
29419069,2941,160,0817700,04,SP,3443907,RIO CLARO,0
85411021,8541,160,0817600,04,SP,3448708,SAO BERNARDO DO CAMPO,0
29337990,2933,160,0817700,04,SP,3413009,COTIA,1
29333999,2933,160,0817600,04,SP,3413009,COTIA,1
87089990,8708,160,0817600,04,SP,3409205,CAJAMAR,1
84439922,8443,160,0817700,04,SP,3405708,BARUERI,1
87084019,8708,160,0817800,01,SP,3429401,MAUA,0
87084090,8708,160,0817700,04,SP,3409502,CAMPINAS,0
87089100,8708,160,0817800,01,MG,3138302,LEANDRO FERREIRA,0
87089990,8708,160,0817800,01,SP,3452809,TABOAO DA SERRA,0
87088000,8708,160,0817800,01,RJ,3301702,DUQUE DE CAXIAS,0
85412920,8541,160,0817600,04,SP,3457006,VOTORANTIM,0
85414290,8541,160,0817700,04,SP,3456503,VARZEA PAULISTA,0
90189010,9018,160,0817800,01,SP,3443402,RIBEIRAO PRETO,0
87089529,8708,160,0817800,01,MG,3167202,SETE LAGOAS,0
85176254,8517,160,0817800,01,SP,3409205,CAJAMAR,0
85411021,8541,160,0817700,04,SP,3452205,SOROCABA,1
90189099,9018,160,0817800,01,SP,3443907,RIO CLARO,0
87083011,8708,160,0817800,01,SP,3454508,TIETE,0
87089990,8708,160,0927800,01,SP,3448807,SAO CAETANO DO SUL,0
29155020,2915,160,0817800,01,SP,3443907,RIO CLARO,0
29214319,2921,160,0817700,04,SP,3439301,PIRASSUNUNGA,0
29419059,2941,160,0817600,04,SP,3447304,SANTANA DE PARNAIBA,0
90181990,9018,160,0817800,01,SP,3405500,BARRETOS,0
85177190,8517,160,0917800,01,RS,4306767,ELDORADO DO SUL,0
85414112,8541,160,0817800,01,SP,3424402,JACAREI,0
85414300,8541,160,0717600,01,RS,4322400,URUGUAIANA,0
85412920,8541,160,0817700,04,SP,3447809,SANTO ANDRE,1
85177110,8517,160,0817600,04,SP,3450308,SAO PAULO,1
85411099,8541,160,1017801,04,RS,4309308,GUAIBA,1
85411092,8541,160,0617700,04,MG,3159605,SANTA RITA DO SAPUCAI,1
84433910,8443,160,1017700,01,RS,4303905,CAMPO BOM,0
29332999,2933,160,0917800,01,SP,3405708,BARUERI,1
85177900,8517,160,0717700,04,RJ,3303500,NOVA IGUACU,0
87081000,8708,160,0817800,01,SP,3413801,DIADEMA,0
87089990,8708,160,0817700,04,SP,3429401,MAUA,0
85411022,8541,160,0817800,01,SP,3413009,COTIA,0
29224920,2922,160,0817600,04,SP,3413108,CRAVINHOS,0
85176239,8517,160,1017801,04,RS,4304408,CANELA,0
87087090,8708,160,0817800,01,SP,3406003,BAURU,0
90183929,9018,160,0817600,04,SP,3423909,ITU,0
85411092,8541,160,0927700,01,SP,3450308,SAO PAULO,0
87088000,8708,160,0817800,01,MG,3140803,MATIAS BARBOSA,0
29331990,2933,160,0917800,01,SP,3452403,SUMARE,0
29414090,2941,160,0817800,01,SP,3409502,CAMPINAS,1
85176264,8517,160,0717700,04,RJ,3304557,RIO DE JANEIRO,1
85414032,8541,160,0817800,01,MG,3118601,CONTAGEM,0
85176130,8517,160,0817700,04,SP,3405708,BARUERI,0
84439990,8443,160,0817700,04,SP,3401608,AMERICANA,0
85416010,8541,160,0817700,04,RS,4310207,IJUI,0
29339956,2933,160,0817800,01,SP,3409502,CAMPINAS,0
87089483,8708,160,0817800,01,SP,3449805,SAO JOSE DO RIO PRETO,0
87089412,8708,160,0817800,01,SP,3409502,CAMPINAS,1
29152100,2915,160,0817800,01,SP,3436505,PAULINIA,1
85177099,8517,160,0817700,04,SP,3409205,CAJAMAR,0
85177900,8517,160,0817800,01,MG,3147303,PARAISOPOLIS,1
90181980,9018,160,0817700,04,SP,3424006,ITUPEVA,0
84439990,8443,160,0727600,01,SP,3424402,JACAREI,0
85171890,8517,160,0817700,04,SP,3420509,INDAIATUBA,0
84439921,8443,160,0817600,04,SP,3409205,CAJAMAR,0
85414900,8541,160,0817800,01,SP,3456701,VINHEDO,0
90182090,9018,160,0817700,04,SP,3450308,SAO PAULO,0
85176259,8517,160,0817800,01,SP,3450308,SAO PAULO,1
85171890,8517,160,0717700,04,RJ,3304557,RIO DE JANEIRO,0
87089300,8708,160,0817700,04,SP,3420509,INDAIATUBA,0
84431500,8443,160,0817800,01,SP,3450308,SAO PAULO,0
85411092,8541,160,0817700,04,MG,3125101,EXTREMA,0
85411091,8541,160,1017801,04,RS,4305108,CAXIAS DO SUL,0
90189099,9018,160,0817800,01,MG,3151800,POCOS DE CALDAS,0
85414122,8541,160,0817600,04,SP,3456701,VINHEDO,0
29333999,2933,160,0817600,04,MG,3170107,UBERABA,0
85414900,8541,160,0817700,04,MG,3132404,ITAJUBA,1
29339949,2933,160,0817700,04,SP,3448906,SAO CARLOS,0
29224990,2922,160,0817800,01,SP,3403901,ARUJA,0
87088000,8708,160,0817700,04,SP,3423909,ITU,0
85177029,8517,160,0817800,01,SP,3409205,CAJAMAR,0
85414025,8541,160,0817600,04,SP,3422505,ITAPEVI,0
85176277,8517,160,0817700,04,SP,3440606,PORTO FELIZ,0
85412199,8541,160,1010252,07,RS,4305108,CAXIAS DO SUL,0
85414022,8541,160,0817700,04,SP,3419071,HORTOLANDIA,0
29156019,2915,160,0817600,04,SP,3418800,GUARULHOS,0
87082999,8708,160,0817600,04,RS,4309209,GRAVATAI,1
85414022,8541,160,0817700,04,SP,3420509,INDAIATUBA,0
85177190,8517,160,0817600,04,MG,3106705,BETIM,0
29333999,2933,160,0817600,04,SP,3411706,CHARQUEADA,0
90181990,9018,160,0817800,04,MG,3137601,LAGOA SANTA,0
90183219,9018,160,0817800,01,MG,3162955,SAO JOSE DA LAPA,0
84433299,8443,160,0817800,01,MG,3125101,EXTREMA,0
85414021,8541,160,0817700,04,SP,3443402,RIBEIRAO PRETO,0
84439939,8443,160,0717700,04,RJ,3303302,NITEROI,0
29156019,2915,160,0817700,04,SP,3405708,BARUERI,0
29419039,2941,160,0817600,04,SP,3412803,COSMOPOLIS,0
29224961,2922,160,0817800,01,SP,3436307,PATROCINIO PAULISTA,0
90183219,9018,160,0817600,04,SP,3450308,SAO PAULO,0
87089990,8708,160,0817800,01,SP,3436505,PAULINIA,1
85171290,8517,160,0817700,04,SP,3449904,SAO JOSE DOS CAMPOS,0
85177900,8517,160,0717700,04,SP,3450308,SAO PAULO,0
85177900,8517,160,0817800,01,SP,3426803,LENCOIS PAULISTA,0
84439939,8443,160,0817700,04,SP,3452205,SOROCABA,0
87081000,8708,160,0817600,04,SP,3452205,SOROCABA,0
85411019,8541,160,0817800,01,SP,3420509,INDAIATUBA,0
85176294,8517,160,0817700,04,SP,3405708,BARUERI,1
87084090,8708,160,0817700,04,SP,3447809,SANTO ANDRE,0
85414111,8541,160,0617700,04,MG,3137601,LAGOA SANTA,0
85177029,8517,160,0717700,04,RJ,3303500,NOVA IGUACU,0
85176900,8517,160,0817800,01,SP,3401608,AMERICANA,0
85176277,8517,160,0817700,04,SP,3448708,SAO BERNARDO DO CAMPO,0
87082100,8708,160,0817600,04,MG,3152501,POUSO ALEGRE,0
84439939,8443,160,0717600,01,SP,3448807,SAO CAETANO DO SUL,0
85415010,8541,160,0817600,04,SP,3450308,SAO PAULO,0
85412120,8541,160,0817600,04,SP,3424907,JAMBEIRO,1
87082200,8708,160,0717600,01,RJ,3302254,ITATIAIA,1
87082919,8708,160,0817600,04,SP,3456206,VALINHOS,0
90181100,9018,160,1017801,04,RS,4314902,PORTO ALEGRE,0
85414900,8541,160,1010351,07,RS,4301875,BARRA DO QUARAI,0
85177099,8517,160,0817600,04,SP,3425904,JUNDIAI,0
90189050,9018,160,0817600,04,SP,3450308,SAO PAULO,0
85177900,8517,160,0817600,04,RJ,3303609,PARACAMBI,0
85176249,8517,160,0817600,04,SP,3422505,ITAPEVI,0
29413020,2941,160,0817800,01,SP,3402903,ARACOIABA DA SERRA,0
85411092,8541,160,0817800,01,SP,3420509,INDAIATUBA,0
29419033,2941,160,0817800,01,MG,3152501,POUSO ALEGRE,0
84439922,8443,160,0817700,04,SP,3438709,PIRACICABA,0
85177029,8517,160,0717700,04,RJ,3304557,RIO DE JANEIRO,0
90183999,9018,160,0817800,01,SP,3436505,PAULINIA,0
85414122,8541,160,0817700,04,SP,3424709,JAGUARIUNA,0
85171221,8517,160,0817600,04,SP,3450308,SAO PAULO,0
85411029,8541,160,1017801,04,RS,4322707,VERA CRUZ,0
85411092,8541,160,0817700,04,SP,3418800,GUARULHOS,0
29419021,2941,160,0817800,01,SP,3409502,CAMPINAS,0
87083090,8708,160,0817800,01,SP,3440002,POMPEIA,0
85176277,8517,160,0817700,04,SP,3425904,JUNDIAI,1
85414014,8541,160,0817700,04,SP,3450308,SAO PAULO,0
85176259,8517,160,0817800,01,SP,3429401,MAUA,0
85176234,8517,160,0817700,04,MG,3170701,VARGINHA,0
90184999,9018,160,0717700,04,RJ,3304557,RIO DE JANEIRO,0
84433232,8443,160,0817600,04,SP,3405708,BARUERI,0
84439932,8443,160,0817800,01,RJ,3302254,ITATIAIA,1
85412910,8541,160,0817700,04,SP,3416705,GARCA,0
85176239,8517,160,0817600,04,SP,3427306,LOUVEIRA,1
85176262,8517,160,1017700,01,RS,4304606,CANOAS,0
85414025,8541,160,0817600,04,SP,3447304,SANTANA DE PARNAIBA,0
85411092,8541,160,0817600,04,MG,3106200,BELO HORIZONTE,0
85412920,8541,160,0817600,04,SP,3448708,SAO BERNARDO DO CAMPO,0
87085099,8708,160,0817700,04,SP,3405708,BARUERI,0
87082200,8708,160,0717600,01,RJ,3304110,PORTO REAL,0
85415100,8541,160,0817600,04,SP,3450308,SAO PAULO,0
90189010,9018,160,0817800,01,SP,3405708,BARUERI,1
87082993,8708,160,0817800,01,MG,3106200,BELO HORIZONTE,1
85411022,8541,160,0817600,04,RS,4309209,GRAVATAI,1
85176239,8517,160,0817700,04,SP,3456206,VALINHOS,0
87082999,8708,160,0817600,04,SP,3436505,PAULINIA,0
29337990,2933,160,0817800,01,SP,3456453,VARGEM GRANDE PAULISTA,0
29224990,2922,160,0817800,01,SP,3447809,SANTO ANDRE,1
85412191,8541,160,0817600,04,SP,3450308,SAO PAULO,1
85412120,8541,160,0927700,01,RS,4305108,CAXIAS DO SUL,0
87089990,8708,160,1017801,04,RS,4313904,PANAMBI,0
90189099,9018,160,0817600,04,RJ,3301702,DUQUE DE CAXIAS,0
29153929,2915,160,0817600,04,SP,3445159,SALTINHO,0
29155030,2915,160,0817600,04,SP,3413009,COTIA,0
85176900,8517,160,0817600,04,SP,3409205,CAJAMAR,0
85177091,8517,160,0817600,04,MG,3125101,EXTREMA,0
29332991,2933,160,0817700,04,SP,3407605,BRAGANCA PAULISTA,0
87089510,8708,160,0817800,01,SP,3426902,LIMEIRA,0
85176249,8517,160,0817700,04,RJ,3303302,NITEROI,0
85414121,8541,160,0817700,04,SP,3400808,ALFREDO MARCONDES,0
87082911,8708,160,0817700,04,RS,4304606,CANOAS,0
90189099,9018,160,0817700,04,RS,4311809,MARAU,0
87089411,8708,160,0817800,01,SP,3424402,JACAREI,0
29331111,2933,160,0817600,04,SP,3422505,ITAPEVI,0
85411092,8541,160,0817600,04,SP,3456206,VALINHOS,0
87084090,8708,160,0817800,01,SP,3424808,JALES,0
87089910,8708,160,0817800,01,RS,4313409,NOVO HAMBURGO,0
85414290,8541,160,0817700,04,SP,3450308,SAO PAULO,1
87089990,8708,160,0817700,04,SP,3456701,VINHEDO,1
84439990,8443,160,0817600,04,SP,3450308,SAO PAULO,1
85176294,8517,160,0817700,04,SP,3440606,PORTO FELIZ,1
87089100,8708,160,0817800,01,SP,3405708,BARUERI,1
85415100,8541,160,0817600,04,MG,3106200,BELO HORIZONTE,0
87084090,8708,160,0817800,01,SP,3448807,SAO CAETANO DO SUL,1
90189099,9018,160,0817700,04,SP,3438709,PIRACICABA,0
85414121,8541,160,0817700,04,SP,3423909,ITU,1
29153300,2915,160,0817700,04,SP,3424006,ITUPEVA,0
84439942,8443,160,0817600,04,SP,3456453,VARGEM GRANDE PAULISTA,0
90181290,9018,160,0817700,04,SP,3432009,MORUNGABA,0
90181980,9018,160,0817900,04,SP,3448807,SAO CAETANO DO SUL,0
29411043,2941,160,0817600,04,SP,3413405,CRUZEIRO,0
84439941,8443,160,0817600,04,MG,3106705,BETIM,0
90189099,9018,160,0817800,01,RS,4307906,FARROUPILHA,0
85414025,8541,160,0817700,04,SP,3419071,HORTOLANDIA,0
85414300,8541,160,0817800,01,SP,3456701,VINHEDO,0
85414121,8541,160,0817800,01,MG,3106200,BELO HORIZONTE,1
87083011,8708,160,0817800,01,SP,3450308,SAO PAULO,1
85412920,8541,160,0817700,04,SP,3409502,CAMPINAS,1
87089300,8708,160,0817800,01,MG,3152501,POUSO ALEGRE,0
85411022,8541,160,0817700,04,SP,3434401,OSASCO,0
87088000,8708,160,0927700,01,SP,3423206,ITARARE,0
85414121,8541,160,0817800,01,SP,3456701,VINHEDO,0
85411092,8541,160,0817800,01,MG,3152501,POUSO ALEGRE,0
87082999,8708,160,1010351,07,RS,4322400,URUGUAIANA,0
90183910,9018,160,0817700,04,SP,3418800,GUARULHOS,0
85171891,8517,160,0817600,04,SP,3443402,RIBEIRAO PRETO,0
90182010,9018,160,0817600,04,SP,3406003,BAURU,0
29335941,2933,160,0817700,04,SP,3413405,CRUZEIRO,0
87081000,8708,160,0817800,01,SP,3451009,SAO VICENTE,0
87089483,8708,160,0817700,04,SP,3420509,INDAIATUBA,0
84431600,8443,160,0817800,01,SP,3452205,SOROCABA,0
29153999,2915,160,0817800,01,MG,3157807,SANTA LUZIA,0
87082999,8708,160,0927700,01,SP,3450308,SAO PAULO,0
85414022,8541,160,0817700,04,SP,3449904,SAO JOSE DOS CAMPOS,0
85176239,8517,160,0617700,04,MG,3106200,BELO HORIZONTE,1
29419099,2941,160,0817600,04,SP,3413009,COTIA,1
29335919,2933,160,0817700,04,SP,3413009,COTIA,1
87089100,8708,160,0817800,01,SP,3448500,SANTOS,0
87089510,8708,160,0817800,01,SP,3438709,PIRACICABA,1
87089300,8708,160,1017700,01,RS,4305108,CAXIAS DO SUL,0
90181210,9018,160,0817600,04,SP,3424006,ITUPEVA,0
29225039,2922,160,0817800,01,SP,3450308,SAO PAULO,0
84439931,8443,160,0817800,01,MG,3161502,SAO GERALDO,0
85412120,8541,160,0817700,04,SP,3445803,SANTA BARBARA D'OESTE,0
84433252,8443,160,0817800,01,RS,4304606,CANOAS,0
87089300,8708,160,0817800,01,MG,3147204,PARAGUACU,0
85412199,8541,160,0617700,04,MG,3132404,ITAJUBA,0
85176259,8517,160,1017801,04,RS,4301909,BARRA DO RIBEIRO,0
29221999,2922,160,0817700,04,SP,3425003,JANDIRA,0
84433910,8443,160,0817600,04,SP,3450308,SAO PAULO,1
29419099,2941,160,0817800,01,SP,3413108,CRAVINHOS,0
85411029,8541,160,0817800,01,SP,3413801,DIADEMA,0
29333989,2933,160,0817700,04,SP,3413009,COTIA,1
29333999,2933,160,0817700,04,SP,3407506,BOTUCATU,0
85177010,8517,160,1017801,04,RS,4309209,GRAVATAI,0
85413011,8541,160,0817600,04,SP,3457006,VOTORANTIM,0
90181420,9018,160,0817600,04,SP,3405708,BARUERI,0
85412120,8541,160,0817700,04,SP,3422505,ITAPEVI,0
87085099,8708,160,0917800,01,SP,3434708,OURINHOS,1
87081000,8708,160,0727600,01,SP,3450308,SAO PAULO,0
87082919,8708,160,0817700,04,RS,4305108,CAXIAS DO SUL,0
29419019,2941,160,0817600,04,SP,3422505,ITAPEVI,0
85176259,8517,160,0817700,04,MG,3125101,EXTREMA,1
84439923,8443,160,0817600,04,SP,3418800,GUARULHOS,1
87088000,8708,160,0817600,04,SP,3448807,SAO CAETANO DO SUL,0
29157039,2915,160,0817800,01,SP,3410609,CARAPICUIBA,0
90183220,9018,160,0717700,04,RJ,3304557,RIO DE JANEIRO,0
87082912,8708,160,0817800,01,MG,3147204,PARAGUACU,0
29339919,2933,160,0817700,04,SP,3403307,ARARAS,0
85414300,8541,160,0817600,04,MG,3106200,BELO HORIZONTE,0
90185090,9018,160,0817800,01,SP,3423909,ITU,0
85177190,8517,160,0817600,04,SP,3420509,INDAIATUBA,0
85177900,8517,160,0927700,01,SP,3404008,ASSIS,0
85414024,8541,160,0817700,04,SP,3448906,SAO CARLOS,0
85177900,8517,160,0717700,04,RJ,3304904,SAO GONCALO,0
90183190,9018,160,0817800,01,MG,3169000,TOCANTINS,0
87083090,8708,160,0817600,04,SP,3456701,VINHEDO,0
85414220,8541,160,0817800,01,MG,3125101,EXTREMA,0
85176234,8517,160,1017700,01,RS,4306767,ELDORADO DO SUL,0
87081000,8708,160,0927700,01,RS,4305108,CAXIAS DO SUL,1
90189099,9018,160,1017801,04,RS,4303103,CACHOEIRINHA,0
90181210,9018,160,0817800,01,MG,3106705,BETIM,1
87084090,8708,160,0817800,01,SP,3438709,PIRACICABA,1
85411011,8541,160,0817700,04,SP,3443402,RIBEIRAO PRETO,0
84439931,8443,160,0817800,01,MG,3146008,OURO FINO,0
85412920,8541,160,0817800,01,MG,3143302,MONTES CLAROS,0
87089910,8708,160,0617700,04,MG,3106200,BELO HORIZONTE,0
87087010,8708,160,0817800,01,MG,3152501,POUSO ALEGRE,0
90189069,9018,160,0927800,01,RS,4314902,PORTO ALEGRE,0
85414300,8541,160,0817800,01,RS,4313409,NOVO HAMBURGO,0
84439939,8443,160,0817800,01,MG,3125101,EXTREMA,1
90189095,9018,160,0817800,01,RJ,3301009,CAMPOS DOS GOYTACAZES,0
87084080,8708,160,0817800,01,SP,3405708,BARUERI,1
85176272,8517,160,0817700,04,SP,3454102,TAUBATE,0
90189099,9018,160,1017801,04,RS,4314407,PELOTAS,0
84439933,8443,160,0817800,01,SP,3456206,VALINHOS,0
85177190,8517,160,0817700,04,RJ,3304557,RIO DE JANEIRO,0
85176252,8517,160,0717600,01,RJ,3304557,RIO DE JANEIRO,0
85416010,8541,160,0817600,04,SP,3416705,GARCA,0
85414021,8541,160,0817700,04,MG,3106705,BETIM,0
85177190,8517,160,0817800,01,RS,4314902,PORTO ALEGRE,0
29335949,2933,160,0817600,04,SP,3422505,ITAPEVI,0
85176234,8517,160,0817700,04,SP,3452205,SOROCABA,1
87089483,8708,160,0717600,01,SP,3430607,MOGI DAS CRUZES,1
84433252,8443,160,0817800,01,SP,3450308,SAO PAULO,1
29332930,2933,160,0817600,04,MG,3154606,RIBEIRAO DAS NEVES,0
90189099,9018,160,0817800,01,SP,3449805,SAO JOSE DO RIO PRETO,0
87084090,8708,160,0617700,04,MG,3132404,ITAJUBA,0
84439949,8443,160,0817800,01,SP,3418800,GUARULHOS,0
87087090,8708,160,0817700,04,SP,3420509,INDAIATUBA,0
85177900,8517,160,0817700,04,MG,3106200,BELO HORIZONTE,0
84433191,8443,160,0817600,04,SP,3424303,JABOTICABAL,0
85416010,8541,160,0817800,01,RS,4303905,CAMPO BOM,0
29155010,2915,160,0817700,04,SP,3450308,SAO PAULO,0
29419059,2941,160,0817600,04,SP,3419071,HORTOLANDIA,0
85177099,8517,160,0717700,04,RJ,3302403,MACAE,0
85176239,8517,160,0817700,04,SP,3427306,LOUVEIRA,1
90183190,9018,160,1017700,01,RS,4314902,PORTO ALEGRE,0
29414090,2941,160,0817800,01,SP,3450308,SAO PAULO,0
